0,0
0.2,0
0.4,0
0.6000000000000001,0
0.8,0
1,0
1.2,0
1.4,0
1.6,0
1.8,0
2,0
2.2,0
2.4,0
2.6,0
2.8,0
3,0
3.2,0
3.4,0
3.6,0
3.8,0
4,0
4.2,0
4.4,0
4.600000000000001,0
4.800000000000001,0
5,0
5.2,0
5.4,0
5.600000000000001,0
5.800000000000001,0
6,0
6.2,0
6.4,0
6.600000000000001,0
6.800000000000001,0
7,0
7.2,0
7.4,0
7.600000000000001,0
7.800000000000001,0
8,0
8.200000000000001,0
8.4,0
8.6,0
8.800000000000001,0
9,0
9.200000000000001,0
9.4,0
9.600000000000001,0
9.800000000000001,0
10,0
10.2,0
10.4,0
10.6,0
10.8,0
11,0
11.2,0
11.4,0
11.6,0
11.8,0
12,0
12.2,0
12.4,0
12.6,0
12.8,0
13,0
13.2,0
13.4,0
13.6,0
13.8,0
14,0
14.2,0
14.4,0
14.6,0
14.8,0
15,0
15.2,0
15.4,0
15.6,0
15.8,0
16,0
16.2,0
16.4,0
16.6,0
16.8,0
17,0
17.2,0
17.4,0
17.6,0
17.8,0
18,0
18.2,0
18.4,0
18.6,0
18.8,0
19,0
19.2,0
19.4,0
19.6,0
19.8,0
20,0
20.2,0
20.4,0
20.6,0
20.8,0
21,0
21.2,0
21.4,0
21.6,0
21.8,0
22,0
22.2,0
22.4,0
22.6,0
22.8,0
23,0
23.2,0
23.4,0
23.6,0
23.8,0
24,0
24.2,0
24.4,0
24.6,0
24.8,0
25,0
25.2,0
25.4,0
25.6,0
25.8,0
26,0
26.2,0
26.4,0
26.6,0
26.8,0
27,0
27.2,0
27.4,0
27.6,0
27.8,0
28,0
28.2,0
28.4,0
28.6,0
28.8,0
29,0
29.2,0
29.4,0
29.6,0
29.8,0
30,0
30.2,5
30.4,15
30.6,10
30.8,20
31,20
31.2,15
31.4,20
31.6,20
31.8,15
32,30
32.2,15
32.4,15
32.6,10
32.8,15
33,15
33.2,20
33.4,20
33.6,20
33.8,20
34,35
34.2,25
34.4,10
34.6,20
34.8,15
35,20
35.2,25
35.4,20
35.6,30
35.8,10
36,25
36.2,15
36.4,25
36.6,25
36.8,25
37,15
37.2,25
37.4,15
37.6,10
37.8,15
38,30
38.2,25
38.40000000000001,25
38.6,15
38.8,25
39,15
39.2,20
39.40000000000001,15
39.6,25
39.8,20
40,25
40.2,25
40.40000000000001,30
40.6,15
40.8,20
41,15
41.2,20
41.40000000000001,10
41.6,15
41.8,20
42,15
42.2,15
42.40000000000001,20
42.6,15
42.8,15
43,15
43.2,20
43.40000000000001,25
43.6,25
43.8,15
44,30
44.2,20
44.40000000000001,20
44.6,20
44.8,25
45,15
45.2,15
45.40000000000001,25
45.6,15
45.8,15
46,25
46.2,20
46.40000000000001,15
46.6,25
46.8,20
47,20
47.2,20
47.40000000000001,20
47.6,20
47.8,35
48,25
48.2,15
48.40000000000001,10
48.6,25
48.8,20
49,15
49.2,20
49.40000000000001,15
49.6,10
49.8,30
50,20
50.2,20
50.40000000000001,25
50.6,25
50.8,15
51,25
51.2,20
51.40000000000001,15
51.6,15
51.8,15
